13,-1,1364,664,16,52,0.8420762,-1,-1,-1
14,-1,1451,653,41,116,0.9994394,-1,-1,-1
14,-1,1581,642,218,371,0.9990674,-1,-1,-1
14,-1,1513,652,41,114,0.9989098,-1,-1,-1
14,-1,483,632,64,172,0.9977897,-1,-1,-1
14,-1,1828,651,43,97,0.9943897,-1,-1,-1
14,-1,1363,662,18,54,0.8978851,-1,-1,-1
15,-1,1449,654,46,116,0.9994690,-1,-1,-1
15,-1,1569,644,228,370,0.9993837,-1,-1,-1
15,-1,1513,652,43,114,0.9984291,-1,-1,-1
15,-1,477,634,69,170,0.9980323,-1,-1,-1
15,-1,1836,650,38,99,0.9938943,-1,-1,-1
15,-1,1363,663,17,53,0.8595635,-1,-1,-1
16,-1,1572,639,225,389,0.9995555,-1,-1,-1
16,-1,1446,653,51,116,0.9994295,-1,-1,-1
16,-1,1513,651,44,114,0.9988441,-1,-1,-1
16,-1,473,636,72,169,0.9981238,-1,-1,-1
16,-1,1836,652,42,96,0.9941891,-1,-1,-1
16,-1,1363,664,17,51,0.8611913,-1,-1,-1
17,-1,1565,643,224,379,0.9995801,-1,-1,-1
17,-1,1446,657,49,114,0.9993390,-1,-1,-1
17,-1,1515,652,43,113,0.9990718,-1,-1,-1
17,-1,1837,653,43,97,0.9977173,-1,-1,-1
17,-1,471,638,70,163,0.9975848,-1,-1,-1
17,-1,1361,666,19,48,0.8752555,-1,-1,-1
18,-1,1560,646,229,372,0.9996139,-1,-1,-1
18,-1,1447,657,48,113,0.9992631,-1,-1,-1
18,-1,1517,653,41,114,0.9989293,-1,-1,-1
18,-1,1840,653,44,98,0.9979657,-1,-1,-1
18,-1,466,638,75,162,0.9978986,-1,-1,-1
18,-1,1360,663,17,52,0.8953489,-1,-1,-1
19,-1,1560,643,225,384,0.9996675,-1,-1,-1
19,-1,1448,655,49,114,0.9991731,-1,-1,-1
19,-1,1518,651,40,114,0.9987599,-1,-1,-1
19,-1,459,638,74,160,0.9982507,-1,-1,-1
19,-1,1842,652,45,98,0.9974607,-1,-1,-1
19,-1,1360,666,16,49,0.7863376,-1,-1,-1
20,-1,1550,646,224,373,0.9996917,-1,-1,-1
20,-1,455,638,71,161,0.9990325,-1,-1,-1
20,-1,1518,650,41,117,0.9987730,-1,-1,-1
20,-1,1447,651,51,117,0.9986732,-1,-1,-1
20,-1,1843,656,47,93,0.9967535,-1,-1,-1
20,-1,1359,660,17,56,0.7766510,-1,-1,-1
21,-1,1550,640,198,375,0.9996941,-1,-1,-1
21,-1,1519,650,40,116,0.9986202,-1,-1,-1
21,-1,1450,653,49,115,0.9986123,-1,-1,-1
21,-1,457,637,60,158,0.9980583,-1,-1,-1
21,-1,1844,657,51,92,0.9967315,-1,-1,-1
21,-1,1357,663,18,52,0.7344360,-1,-1,-1
22,-1,1548,639,182,380,0.9996624,-1,-1,-1
22,-1,1457,654,42,116,0.9992549,-1,-1,-1
22,-1,450,635,60,151,0.9984281,-1,-1,-1
22,-1,1521,649,37,117,0.9980822,-1,-1,-1
22,-1,1845,658,51,91,0.9975943,-1,-1,-1
22,-1,1355,662,20,53,0.9020509,-1,-1,-1
23,-1,1542,635,164,384,0.9996504,-1,-1,-1
23,-1,1460,651,40,119,0.9992948,-1,-1,-1
23,-1,447,635,60,148,0.9984006,-1,-1,-1
23,-1,1520,649,39,116,0.9981019,-1,-1,-1
23,-1,1846,658,50,92,0.9976321,-1,-1,-1
23,-1,1356,660,17,56,0.9344271,-1,-1,-1
24,-1,1536,631,143,385,0.9996614,-1,-1,-1
24,-1,1462,652,39,118,0.9992365,-1,-1,-1
24,-1,443,633,60,154,0.9986026,-1,-1,-1
24,-1,1521,646,37,123,0.9971780,-1,-1,-1
24,-1,1846,658,51,94,0.9967482,-1,-1,-1
24,-1,1354,663,20,53,0.9458156,-1,-1,-1
24,-1,1551,647,34,118,0.7583796,-1,-1,-1
25,-1,1533,629,118,388,0.9996703,-1,-1,-1
25,-1,1462,651,40,118,0.9989792,-1,-1,-1
25,-1,441,632,59,154,0.9985858,-1,-1,-1
25,-1,1846,657,54,95,0.9952452,-1,-1,-1
25,-1,1522,652,34,116,0.9846203,-1,-1,-1
25,-1,1352,663,21,54,0.9392713,-1,-1,-1
25,-1,1541,648,36,122,0.7375661,-1,-1,-1
26,-1,1524,631,116,386,0.9996494,-1,-1,-1
26,-1,1463,654,41,114,0.9986210,-1,-1,-1
26,-1,442,635,56,147,0.9977463,-1,-1,-1
26,-1,1849,655,51,97,0.9964135,-1,-1,-1
26,-1,1351,665,21,52,0.9449739,-1,-1,-1
26,-1,1524,650,32,102,0.8852248,-1,-1,-1
27,-1,1516,629,120,383,0.9997310,-1,-1,-1
27,-1,1464,655,42,113,0.9986891,-1,-1,-1
27,-1,438,636,60,145,0.9979236,-1,-1,-1
27,-1,1854,655,47,97,0.9976469,-1,-1,-1
27,-1,1352,668,19,48,0.9054089,-1,-1,-1
28,-1,1505,630,124,383,0.9997720,-1,-1,-1
28,-1,1859,655,43,96,0.9979300,-1,-1,-1
28,-1,433,636,64,147,0.9974073,-1,-1,-1
28,-1,1466,657,42,114,0.9967948,-1,-1,-1
28,-1,1352,669,18,47,0.8747568,-1,-1,-1
29,-1,1484,636,144,376,0.9997372,-1,-1,-1
29,-1,428,635,68,150,0.9980224,-1,-1,-1
29,-1,1864,655,40,97,0.9977161,-1,-1,-1
29,-1,1467,654,41,116,0.9956629,-1,-1,-1
29,-1,1353,668,16,47,0.7273999,-1,-1,-1
30,-1,1459,631,169,380,0.9998205,-1,-1,-1
30,-1,1869,653,38,99,0.9962559,-1,-1,-1
30,-1,427,633,62,149,0.9962172,-1,-1,-1
30,-1,1469,656,40,117,0.9904489,-1,-1,-1
31,-1,1433,628,191,384,0.9998621,-1,-1,-1
31,-1,1870,652,42,99,0.9977443,-1,-1,-1
31,-1,426,634,61,146,0.9854615,-1,-1,-1
31,-1,1472,656,36,116,0.9853289,-1,-1,-1
31,-1,1350,668,19,48,0.8027322,-1,-1,-1
32,-1,1421,630,201,383,0.9998784,-1,-1,-1
32,-1,1871,653,44,99,0.9983830,-1,-1,-1
32,-1,438,650,46,131,0.9225326,-1,-1,-1
32,-1,1348,667,22,48,0.8473235,-1,-1,-1
33,-1,1411,632,211,379,0.9998405,-1,-1,-1
33,-1,1872,652,44,99,0.9977115,-1,-1,-1
33,-1,1348,667,21,49,0.9252322,-1,-1,-1
34,-1,1399,641,226,373,0.9997820,-1,-1,-1
34,-1,1874,652,43,100,0.9965209,-1,-1,-1
34,-1,1531,647,45,115,0.9096821,-1,-1,-1
34,-1,1347,667,22,48,0.8869546,-1,-1,-1
35,-1,1401,640,224,375,0.9998226,-1,-1,-1
35,-1,1876,652,44,101,0.9971164,-1,-1,-1
35,-1,1533,646,39,122,0.9881555,-1,-1,-1
35,-1,1349,667,18,47,0.9480780,-1,-1,-1
36,-1,1400,637,225,384,0.9997509,-1,-1,-1
36,-1,1877,653,43,99,0.9973722,-1,-1,-1
36,-1,1533,647,38,122,0.9928511,-1,-1,-1
36,-1,1348,666,18,49,0.9448527,-1,-1,-1
36,-1,2,660,29,259,0.9246137,-1,-1,-1
37,-1,1400,642,217,369,0.9997358,-1,-1,-1
37,-1,1878,652,42,100,0.9963250,-1,-1,-1
37,-1,1532,647,40,122,0.9952849,-1,-1,-1
37,-1,2,659,28,255,0.9511367,-1,-1,-1
37,-1,1347,665,20,50,0.8738346,-1,-1,-1
38,-1,1401,639,206,372,0.9997229,-1,-1,-1
38,-1,1532,645,41,124,0.9955547,-1,-1,-1
38,-1,1880,653,40,97,0.9949732,-1,-1,-1
38,-1,3,653,36,274,0.9681337,-1,-1,-1
38,-1,1347,664,19,50,0.9169945,-1,-1,-1
38,-1,1502,655,37,107,0.7545341,-1,-1,-1
39,-1,1399,639,187,371,0.9997621,-1,-1,-1
39,-1,1536,646,37,124,0.9976902,-1,-1,-1
39,-1,1881,652,39,99,0.9937983,-1,-1,-1
39,-1,1,642,41,303,0.9738259,-1,-1,-1
39,-1,1495,655,28,105,0.9661915,-1,-1,-1
39,-1,1347,666,19,48,0.8650198,-1,-1,-1
40,-1,1393,637,178,373,0.9997253,-1,-1,-1
40,-1,1536,648,39,121,0.9973713,-1,-1,-1
40,-1,1883,654,37,98,0.9931163,-1,-1,-1
40,-1,1,651,46,349,0.9925388,-1,-1,-1
40,-1,1490,657,31,111,0.9737553,-1,-1,-1
40,-1,1346,666,20,46,0.7500576,-1,-1,-1
41,-1,1388,633,154,372,0.9996692,-1,-1,-1
41,-1,1537,649,38,121,0.9980105,-1,-1,-1
41,-1,1,652,52,349,0.9951228,-1,-1,-1
41,-1,1885,655,35,97,0.9872710,-1,-1,-1
41,-1,1488,655,34,114,0.9854387,-1,-1,-1
41,-1,1345,664,22,48,0.7871412,-1,-1,-1
42,-1,1379,637,145,372,0.9997020,-1,-1,-1
42,-1,1538,650,39,120,0.9978613,-1,-1,-1
42,-1,2,650,68,353,0.9975227,-1,-1,-1
42,-1,1488,655,34,116,0.9943867,-1,-1,-1
42,-1,1892,659,28,91,0.9718303,-1,-1,-1
43,-1,1368,634,131,376,0.9997346,-1,-1,-1
43,-1,1539,651,41,119,0.9980010,-1,-1,-1
43,-1,1,652,86,351,0.9976588,-1,-1,-1
43,-1,1489,654,36,118,0.9971649,-1,-1,-1
43,-1,1896,663,23,85,0.9418905,-1,-1,-1
44,-1,1345,629,137,376,0.9996722,-1,-1,-1
44,-1,1488,655,39,117,0.9982464,-1,-1,-1
44,-1,1541,652,41,118,0.9980587,-1,-1,-1
44,-1,0,650,107,357,0.9969664,-1,-1,-1
44,-1,1899,668,21,82,0.8947292,-1,-1,-1
45,-1,1324,626,150,384,0.9996608,-1,-1,-1
45,-1,1542,651,40,118,0.9984237,-1,-1,-1
45,-1,1478,654,51,118,0.9983667,-1,-1,-1
45,-1,0,648,118,358,0.9980566,-1,-1,-1
45,-1,1903,670,17,80,0.7398160,-1,-1,-1
46,-1,1308,626,155,387,0.9997918,-1,-1,-1
46,-1,1474,652,58,121,0.9987171,-1,-1,-1
46,-1,0,648,125,359,0.9986159,-1,-1,-1
46,-1,1543,650,39,123,0.9984377,-1,-1,-1
46,-1,1910,668,10,92,0.7376996,-1,-1,-1
47,-1,1295,632,157,381,0.9998052,-1,-1,-1
47,-1,1473,653,59,120,0.9992214,-1,-1,-1
47,-1,0,650,126,353,0.9987769,-1,-1,-1
47,-1,1543,651,40,120,0.9987727,-1,-1,-1
48,-1,1276,632,173,377,0.9997454,-1,-1,-1
48,-1,1476,654,55,119,0.9988489,-1,-1,-1
48,-1,0,649,126,353,0.9986749,-1,-1,-1
48,-1,1543,650,42,122,0.9985247,-1,-1,-1
49,-1,1259,636,188,371,0.9997348,-1,-1,-1
49,-1,0,648,134,358,0.9988384,-1,-1,-1
49,-1,1543,649,44,120,0.9984348,-1,-1,-1
49,-1,1476,654,56,121,0.9977735,-1,-1,-1
50,-1,1244,627,199,380,0.9998214,-1,-1,-1
50,-1,0,647,132,358,0.9990448,-1,-1,-1
50,-1,1546,648,42,120,0.9988380,-1,-1,-1
50,-1,1481,654,54,121,0.9966716,-1,-1,-1
51,-1,1242,630,203,377,0.9998183,-1,-1,-1
51,-1,0,652,129,351,0.9993277,-1,-1,-1
51,-1,1548,648,42,121,0.9987133,-1,-1,-1
51,-1,1478,653,60,122,0.9974874,-1,-1,-1
52,-1,1231,634,219,376,0.9997782,-1,-1,-1
52,-1,1,649,129,354,0.9993377,-1,-1,-1
52,-1,1549,647,41,120,0.9981742,-1,-1,-1
52,-1,1481,655,57,121,0.9955667,-1,-1,-1
53,-1,1239,635,205,373,0.9997614,-1,-1,-1
53,-1,1,642,129,364,0.9992336,-1,-1,-1
53,-1,1549,646,44,123,0.9986976,-1,-1,-1
53,-1,1483,653,56,122,0.9973392,-1,-1,-1
54,-1,1247,637,191,369,0.9997258,-1,-1,-1
54,-1,0,646,134,364,0.9993085,-1,-1,-1
54,-1,1483,653,58,122,0.9989815,-1,-1,-1
54,-1,1550,645,45,128,0.9987344,-1,-1,-1
55,-1,1243,639,192,371,0.9997893,-1,-1,-1
55,-1,4,644,136,368,0.9994040,-1,-1,-1
55,-1,1487,649,54,126,0.9993058,-1,-1,-1
55,-1,1550,646,49,128,0.9976997,-1,-1,-1
55,-1,1899,659,21,69,0.8183970,-1,-1,-1
56,-1,1241,630,172,378,0.9998685,-1,-1,-1
56,-1,1492,647,49,128,0.9994954,-1,-1,-1
56,-1,13,640,137,369,0.9993888,-1,-1,-1
56,-1,1553,645,47,130,0.9978864,-1,-1,-1
56,-1,1894,655,26,111,0.9504895,-1,-1,-1
57,-1,1231,631,163,377,0.9997454,-1,-1,-1
57,-1,25,640,130,371,0.9995369,-1,-1,-1
57,-1,1497,646,45,129,0.9993274,-1,-1,-1
57,-1,1555,646,45,127,0.9978482,-1,-1,-1
57,-1,1890,658,30,106,0.9734002,-1,-1,-1
58,-1,1227,635,146,375,0.9997160,-1,-1,-1
58,-1,33,640,134,373,0.9994228,-1,-1,-1
58,-1,1501,647,43,126,0.9992934,-1,-1,-1
58,-1,1556,646,47,124,0.9982693,-1,-1,-1
58,-1,1888,654,32,107,0.9841087,-1,-1,-1
59,-1,1222,633,125,376,0.9994709,-1,-1,-1
59,-1,41,645,135,367,0.9994662,-1,-1,-1
59,-1,1504,648,40,126,0.9993692,-1,-1,-1
59,-1,1558,646,45,125,0.9984137,-1,-1,-1
59,-1,1882,661,37,100,0.9901798,-1,-1,-1
60,-1,47,641,135,374,0.9996833,-1,-1,-1
60,-1,1210,630,113,380,0.9996796,-1,-1,-1
60,-1,1505,648,40,127,0.9990131,-1,-1,-1
60,-1,1559,645,45,127,0.9989843,-1,-1,-1
60,-1,1880,662,38,100,0.9941540,-1,-1,-1
60,-1,1333,666,22,47,0.7571867,-1,-1,-1
61,-1,1191,630,118,376,0.9997134,-1,-1,-1
61,-1,56,643,127,373,0.9996449,-1,-1,-1
61,-1,1507,649,39,125,0.9992517,-1,-1,-1
61,-1,1559,645,44,130,0.9992373,-1,-1,-1
61,-1,1877,661,41,101,0.9970554,-1,-1,-1
61,-1,1334,666,21,47,0.7478312,-1,-1,-1
62,-1,1173,631,131,367,0.9998326,-1,-1,-1
62,-1,60,643,127,371,0.9997273,-1,-1,-1
62,-1,1507,651,40,123,0.9992679,-1,-1,-1
62,-1,1559,645,44,130,0.9991822,-1,-1,-1
62,-1,1876,661,43,101,0.9972652,-1,-1,-1
62,-1,1334,666,20,46,0.8311968,-1,-1,-1
63,-1,1156,636,148,370,0.9999007,-1,-1,-1
63,-1,64,639,133,376,0.9995552,-1,-1,-1
63,-1,1562,644,42,130,0.9992626,-1,-1,-1
63,-1,1507,652,43,121,0.9990909,-1,-1,-1
63,-1,1874,660,44,100,0.9967448,-1,-1,-1
63,-1,1333,664,21,47,0.9093766,-1,-1,-1
64,-1,1141,641,163,364,0.9997609,-1,-1,-1
64,-1,67,639,140,375,0.9996436,-1,-1,-1
64,-1,1507,650,45,125,0.9992605,-1,-1,-1
64,-1,1562,645,44,130,0.9992366,-1,-1,-1
64,-1,1872,660,45,98,0.9970163,-1,-1,-1
64,-1,1332,663,23,49,0.8554488,-1,-1,-1
65,-1,1122,644,181,361,0.9998137,-1,-1,-1
65,-1,70,639,145,374,0.9995736,-1,-1,-1
65,-1,1509,651,47,126,0.9993150,-1,-1,-1
65,-1,1564,646,43,128,0.9988576,-1,-1,-1
65,-1,1869,660,45,100,0.9955391,-1,-1,-1
65,-1,1332,664,23,48,0.8871968,-1,-1,-1
66,-1,1112,648,186,346,0.9997742,-1,-1,-1
66,-1,73,646,145,364,0.9996191,-1,-1,-1
66,-1,1510,651,46,124,0.9994129,-1,-1,-1
66,-1,1565,644,43,130,0.9982873,-1,-1,-1
66,-1,1869,662,42,95,0.9953158,-1,-1,-1
66,-1,1331,665,24,47,0.8245639,-1,-1,-1
66,-1,1258,682,32,59,0.7363313,-1,-1,-1
67,-1,1101,650,196,347,0.9998410,-1,-1,-1
67,-1,78,642,148,372,0.9995551,-1,-1,-1
67,-1,1512,649,45,127,0.9994866,-1,-1,-1
67,-1,1868,661,41,98,0.9980953,-1,-1,-1
67,-1,1570,646,37,126,0.9978289,-1,-1,-1
67,-1,1332,664,22,48,0.8372940,-1,-1,-1
68,-1,1093,652,208,353,0.9998098,-1,-1,-1
68,-1,84,644,145,373,0.9994984,-1,-1,-1
68,-1,1513,650,44,125,0.9994849,-1,-1,-1
68,-1,1864,662,43,101,0.9980416,-1,-1,-1
68,-1,1570,645,39,125,0.9970502,-1,-1,-1
68,-1,1330,665,23,46,0.8678713,-1,-1,-1
69,-1,1089,657,211,351,0.9998804,-1,-1,-1
69,-1,1514,652,45,123,0.9996006,-1,-1,-1
69,-1,90,644,141,374,0.9994366,-1,-1,-1
69,-1,1862,663,44,99,0.9978814,-1,-1,-1
69,-1,1571,646,42,119,0.9934981,-1,-1,-1
69,-1,1330,665,23,47,0.8404689,-1,-1,-1
70,-1,1084,652,207,354,0.9998444,-1,-1,-1
70,-1,1515,652,45,123,0.9996237,-1,-1,-1
70,-1,97,640,137,375,0.9994634,-1,-1,-1
70,-1,1858,665,49,96,0.9977149,-1,-1,-1
70,-1,1573,643,43,127,0.9973647,-1,-1,-1
70,-1,1330,664,23,47,0.8812674,-1,-1,-1
71,-1,1083,649,195,354,0.9998400,-1,-1,-1
71,-1,1516,651,45,125,0.9997224,-1,-1,-1
71,-1,107,639,129,377,0.9992570,-1,-1,-1
71,-1,1853,664,55,96,0.9978644,-1,-1,-1
71,-1,1573,641,47,134,0.9978039,-1,-1,-1
71,-1,1331,663,22,50,0.8237551,-1,-1,-1
72,-1,1083,642,174,360,0.9997569,-1,-1,-1
72,-1,1517,649,45,126,0.9996899,-1,-1,-1
72,-1,114,637,125,375,0.9993954,-1,-1,-1
72,-1,1845,662,60,99,0.9981407,-1,-1,-1
72,-1,1574,643,48,133,0.9970292,-1,-1,-1
72,-1,1330,662,22,50,0.7894321,-1,-1,-1
73,-1,1085,645,149,352,0.9996381,-1,-1,-1
73,-1,121,638,124,377,0.9993846,-1,-1,-1
73,-1,1519,648,43,128,0.9992723,-1,-1,-1
73,-1,1573,640,53,136,0.9982865,-1,-1,-1
73,-1,1844,663,60,98,0.9978217,-1,-1,-1
74,-1,1089,643,131,355,0.9995337,-1,-1,-1
74,-1,129,635,121,385,0.9992799,-1,-1,-1
74,-1,1521,650,43,126,0.9991642,-1,-1,-1
74,-1,1577,643,58,136,0.9989396,-1,-1,-1
74,-1,1843,663,62,98,0.9981453,-1,-1,-1
75,-1,1523,648,43,131,0.9994034,-1,-1,-1
75,-1,1577,644,61,135,0.9992506,-1,-1,-1
75,-1,1085,634,108,359,0.9992412,-1,-1,-1
75,-1,136,633,119,379,0.9990091,-1,-1,-1
75,-1,1843,663,58,98,0.9966131,-1,-1,-1
76,-1,1072,630,103,359,0.9993968,-1,-1,-1
76,-1,1581,648,58,131,0.9993099,-1,-1,-1
76,-1,146,630,122,385,0.9992744,-1,-1,-1
76,-1,1526,646,41,132,0.9989589,-1,-1,-1
76,-1,1843,664,53,96,0.9943271,-1,-1,-1
77,-1,1058,637,108,357,0.9996427,-1,-1,-1
77,-1,155,630,117,387,0.9993660,-1,-1,-1
77,-1,1581,648,57,131,0.9993042,-1,-1,-1
77,-1,1529,643,39,135,0.9992537,-1,-1,-1
77,-1,1840,665,49,96,0.9915907,-1,-1,-1
78,-1,1051,629,112,370,0.9997457,-1,-1,-1
78,-1,1527,644,42,133,0.9994574,-1,-1,-1
78,-1,1583,646,56,133,0.9993186,-1,-1,-1
78,-1,160,633,117,383,0.9992517,-1,-1,-1
78,-1,1835,662,49,100,0.9939837,-1,-1,-1
79,-1,1031,634,126,366,0.9998491,-1,-1,-1
79,-1,165,633,124,383,0.9995017,-1,-1,-1
79,-1,1524,646,47,132,0.9994266,-1,-1,-1
79,-1,1585,645,56,134,0.9992473,-1,-1,-1
79,-1,1835,662,46,100,0.9962836,-1,-1,-1
80,-1,1001,639,156,357,0.9998562,-1,-1,-1
80,-1,167,636,140,379,0.9994859,-1,-1,-1
80,-1,1519,647,53,130,0.9994407,-1,-1,-1
80,-1,1587,645,55,134,0.9993137,-1,-1,-1
80,-1,1830,655,48,106,0.9969804,-1,-1,-1
81,-1,977,646,181,351,0.9998282,-1,-1,-1
81,-1,1518,646,59,133,0.9997219,-1,-1,-1
81,-1,170,636,148,378,0.9995314,-1,-1,-1
81,-1,1592,646,49,132,0.9990214,-1,-1,-1
81,-1,1824,656,49,104,0.9969454,-1,-1,-1
82,-1,962,645,193,351,0.9998606,-1,-1,-1
82,-1,1515,648,62,130,0.9996805,-1,-1,-1
82,-1,171,638,161,377,0.9993554,-1,-1,-1
82,-1,1594,646,45,132,0.9991423,-1,-1,-1
82,-1,1820,656,49,102,0.9941176,-1,-1,-1
83,-1,953,649,198,343,0.9998156,-1,-1,-1
83,-1,1514,650,64,128,0.9995787,-1,-1,-1
83,-1,173,638,161,373,0.9994588,-1,-1,-1
83,-1,1597,640,44,139,0.9992217,-1,-1,-1
83,-1,1822,656,45,99,0.9952157,-1,-1,-1
84,-1,948,648,203,345,0.9998191,-1,-1,-1
84,-1,1510,649,69,131,0.9997572,-1,-1,-1
84,-1,175,642,163,376,0.9996088,-1,-1,-1
84,-1,1598,636,44,144,0.9992462,-1,-1,-1
84,-1,1820,658,44,100,0.9937536,-1,-1,-1
85,-1,946,646,203,349,0.9997684,-1,-1,-1
85,-1,1510,649,70,131,0.9997516,-1,-1,-1
85,-1,177,636,171,381,0.9994726,-1,-1,-1
85,-1,1600,636,42,145,0.9992056,-1,-1,-1
85,-1,1817,660,46,99,0.9953001,-1,-1,-1
86,-1,1511,650,70,130,0.9997396,-1,-1,-1
86,-1,947,657,201,337,0.9995270,-1,-1,-1
86,-1,176,637,175,378,0.9994774,-1,-1,-1
86,-1,1601,637,44,145,0.9994316,-1,-1,-1
86,-1,1815,661,47,99,0.9922908,-1,-1,-1
87,-1,1510,647,72,134,0.9997399,-1,-1,-1
87,-1,952,657,187,338,0.9996172,-1,-1,-1
87,-1,178,639,185,375,0.9996151,-1,-1,-1
87,-1,1603,638,44,142,0.9993390,-1,-1,-1
87,-1,1812,663,50,96,0.9940752,-1,-1,-1
88,-1,187,641,167,373,0.9997082,-1,-1,-1
88,-1,1514,648,69,133,0.9996567,-1,-1,-1
88,-1,949,637,173,356,0.9996561,-1,-1,-1
88,-1,1605,639,44,141,0.9992349,-1,-1,-1
88,-1,1809,661,54,101,0.9941068,-1,-1,-1
89,-1,947,637,156,352,0.9996696,-1,-1,-1
89,-1,193,635,160,381,0.9995655,-1,-1,-1
89,-1,1524,647,59,134,0.9992949,-1,-1,-1
89,-1,1607,641,46,141,0.9988633,-1,-1,-1
89,-1,1806,662,54,99,0.9949750,-1,-1,-1
90,-1,937,634,139,358,0.9996814,-1,-1,-1
90,-1,1529,646,57,135,0.9996305,-1,-1,-1
90,-1,205,625,157,388,0.9995630,-1,-1,-1
90,-1,1607,642,47,142,0.9988983,-1,-1,-1
90,-1,1803,662,46,96,0.9928945,-1,-1,-1
91,-1,213,625,152,391,0.9995881,-1,-1,-1
91,-1,1534,645,52,137,0.9995506,-1,-1,-1
91,-1,931,626,116,370,0.9994771,-1,-1,-1
91,-1,1607,646,49,139,0.9984679,-1,-1,-1
91,-1,1800,664,45,93,0.9879575,-1,-1,-1
92,-1,1536,643,51,139,0.9996278,-1,-1,-1
92,-1,226,633,140,385,0.9995404,-1,-1,-1
92,-1,921,629,107,365,0.9992831,-1,-1,-1
92,-1,1608,647,49,138,0.9985498,-1,-1,-1
92,-1,1797,665,45,93,0.9931661,-1,-1,-1
93,-1,239,631,135,385,0.9996967,-1,-1,-1
93,-1,1542,644,47,135,0.9994796,-1,-1,-1
93,-1,903,633,110,362,0.9994329,-1,-1,-1
93,-1,1609,646,52,138,0.9985325,-1,-1,-1
93,-1,1796,663,45,92,0.9924102,-1,-1,-1
