37,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
38,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
39,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
40,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
41,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
42,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
43,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
44,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
45,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
46,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
47,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
48,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
49,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
50,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
51,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
52,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
53,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
54,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
55,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
56,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
57,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
58,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
59,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
60,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
61,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
62,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
63,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
64,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
65,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
66,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
67,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
68,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
69,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
70,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
71,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
72,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
73,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
74,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
75,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
76,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
77,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
78,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
79,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
80,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
81,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
82,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
83,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
84,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
85,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
86,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
87,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
88,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
89,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
90,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
91,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
92,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
93,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
94,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
95,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
96,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
97,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
98,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
99,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
100,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
101,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
102,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
103,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
104,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
105,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
106,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
107,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
108,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
109,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
110,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
111,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
112,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
113,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
114,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
115,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
116,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
117,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
118,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
119,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
120,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
121,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
122,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
123,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
124,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
125,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
126,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
127,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
128,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
129,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
130,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
131,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
132,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
133,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
134,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
135,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
136,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
137,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
138,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
139,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
140,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
141,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
142,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
143,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
144,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
145,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
146,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
147,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
148,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
149,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
150,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
151,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
152,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
153,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
154,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
155,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
156,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
157,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
158,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
159,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
160,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
161,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
162,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
163,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
164,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
165,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
166,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
167,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
168,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
169,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
170,1,990,590,150,490,-1,-1,-1,-1,-1,0,0
171,1,991,589,150,490,-1,-1,-1,-1,-1,0,0
172,1,992,589,150,490,-1,-1,-1,-1,-1,0,0
173,1,993,589,150,490,-1,-1,-1,-1,-1,0,0
174,1,994,588,150,491,-1,-1,-1,-1,-1,0,0
175,1,995,588,150,491,-1,-1,-1,-1,-1,0,0
176,1,996,588,150,491,-1,-1,-1,-1,-1,0,0
177,1,997,587,150,492,-1,-1,-1,-1,-1,0,0
178,1,998,587,150,492,-1,-1,-1,-1,-1,0,0
179,1,999,587,150,492,-1,-1,-1,-1,-1,0,0
180,1,1000,587,150,493,-1,-1,-1,-1,-1,0,0
181,1,1001,586,150,493,-1,-1,-1,-1,-1,0,0
182,1,1002,586,150,493,-1,-1,-1,-1,-1,0,0
183,1,1003,586,150,493,-1,-1,-1,-1,-1,0,0
184,1,1004,585,150,494,-1,-1,-1,-1,-1,0,0
185,1,1005,585,150,494,-1,-1,-1,-1,-1,0,0
186,1,1006,585,150,494,-1,-1,-1,-1,-1,0,0
187,1,1007,584,150,495,-1,-1,-1,-1,-1,0,0
188,1,1008,584,150,495,-1,-1,-1,-1,-1,0,0
189,1,1009,584,150,495,-1,-1,-1,-1,-1,0,0
190,1,1010,584,150,496,-1,-1,-1,-1,-1,0,0
191,1,1011,583,150,496,-1,-1,-1,-1,-1,0,0
192,1,1012,583,150,496,-1,-1,-1,-1,-1,0,0
193,1,1013,583,150,496,-1,-1,-1,-1,-1,0,0
194,1,1014,582,150,497,-1,-1,-1,-1,-1,0,0
195,1,1015,582,150,497,-1,-1,-1,-1,-1,0,0
196,1,1016,582,150,497,-1,-1,-1,-1,-1,0,0
197,1,1017,581,150,498,-1,-1,-1,-1,-1,0,0
198,1,1018,581,150,498,-1,-1,-1,-1,-1,0,0
199,1,1019,581,150,498,-1,-1,-1,-1,-1,0,0
200,1,1020,581,150,499,-1,-1,-1,-1,-1,0,0
201,1,1021,580,150,499,-1,-1,-1,-1,-1,0,0
1,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
2,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
3,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
4,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
5,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
6,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
7,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
8,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
9,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
10,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
11,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
12,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
13,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
14,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
15,1,1685,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
16,1,1683,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
17,1,1681,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
18,1,1679,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
19,1,1677,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
20,1,1675,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
21,1,1673,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
22,1,1671,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
23,1,1669,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
24,1,1667,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
25,1,1665,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
26,1,1663,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
27,1,1661,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
28,1,1659,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
29,1,1657,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
30,1,1655,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
31,1,1645,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
32,1,1635,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
33,1,1625,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
34,1,1615,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
35,1,1605,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
36,1,1595,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
37,1,1585,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
38,1,1575,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
39,1,1565,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
40,1,1555,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
41,1,1545,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
42,1,1535,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
43,1,1525,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
44,1,1515,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
45,1,1505,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
46,1,1495,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
47,1,1485,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
48,1,1475,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
49,1,1465,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
50,1,1455,600,150,440,-1,-1,-1,-1,-1,-3.1,-0.01
51,1,1443,600,150,439,-1,-1,-1,-1,-1,-3.1,-0.01
52,1,1431,600,150,439,-1,-1,-1,-1,-1,-3.1,-0.01
53,1,1419,601,150,439,-1,-1,-1,-1,-1,-3.1,-0.01
54,1,1407,601,150,439,-1,-1,-1,-1,-1,-3.1,-0.01
55,1,1395,601,150,439,-1,-1,-1,-1,-1,-3.1,-0.01
56,1,1383,602,150,438,-1,-1,-1,-1,-1,-3.1,-0.01
57,1,1371,602,150,438,-1,-1,-1,-1,-1,-3.1,-0.01
58,1,1359,603,150,438,-1,-1,-1,-1,-1,-3.1,-0.01
59,1,1347,603,150,438,-1,-1,-1,-1,-1,-3.1,-0.01
60,1,1335,603,150,438,-1,-1,-1,-1,-1,-3.1,-0.01
61,1,1323,604,150,437,-1,-1,-1,-1,-1,-3.1,-0.01
62,1,1311,604,150,437,-1,-1,-1,-1,-1,-3.1,-0.01
63,1,1299,605,150,437,-1,-1,-1,-1,-1,-3.1,-0.01
64,1,1287,605,150,437,-1,-1,-1,-1,-1,-3.1,-0.01
65,1,1275,605,150,437,-1,-1,-1,-1,-1,-3.1,-0.01
66,1,1263,606,150,436,-1,-1,-1,-1,-1,-3.1,-0.01
67,1,1251,606,150,436,-1,-1,-1,-1,-1,-3.1,-0.01
68,1,1239,607,150,436,-1,-1,-1,-1,-1,-3.1,-0.01
69,1,1227,607,150,436,-1,-1,-1,-1,-1,-3.1,-0.01
70,1,1215,607,150,436,-1,-1,-1,-1,-1,-3.1,-0.01
71,1,1203,608,150,435,-1,-1,-1,-1,-1,-3.1,-0.01
72,1,1191,608,150,435,-1,-1,-1,-1,-1,-3.1,-0.01
73,1,1179,609,150,435,-1,-1,-1,-1,-1,-3.1,-0.01
74,1,1167,609,150,435,-1,-1,-1,-1,-1,-3.1,-0.01
75,1,1155,609,150,435,-1,-1,-1,-1,-1,-3.1,-0.01
76,1,1143,610,150,434,-1,-1,-1,-1,-1,-3.1,-0.01
77,1,1131,610,150,434,-1,-1,-1,-1,-1,-3.1,-0.01
78,1,1119,611,150,434,-1,-1,-1,-1,-1,-3.1,-0.01
79,1,1107,611,150,434,-1,-1,-1,-1,-1,-3.1,-0.01
80,1,1095,611,150,434,-1,-1,-1,-1,-1,-3.1,-0.01
81,1,1083,612,150,433,-1,-1,-1,-1,-1,-3.1,-0.01
82,1,1071,612,150,433,-1,-1,-1,-1,-1,-3.1,-0.01
83,1,1059,613,150,433,-1,-1,-1,-1,-1,-3.1,-0.01
84,1,1047,613,150,433,-1,-1,-1,-1,-1,-3.1,-0.01
85,1,1035,613,150,433,-1,-1,-1,-1,-1,-3.1,-0.01
86,1,1023,614,150,432,-1,-1,-1,-1,-1,-3.1,-0.01
87,1,1011,614,150,432,-1,-1,-1,-1,-1,-3.1,-0.01
88,1,999,615,150,432,-1,-1,-1,-1,-1,-3.1,-0.01
89,1,987,615,150,432,-1,-1,-1,-1,-1,-3.1,-0.01
90,1,975,615,150,432,-1,-1,-1,-1,-1,-3.1,-0.01
91,1,963,616,150,431,-1,-1,-1,-1,-1,-3.1,-0.01
92,1,951,616,150,431,-1,-1,-1,-1,-1,-3.1,-0.01
93,1,939,617,150,431,-1,-1,-1,-1,-1,-3.1,-0.01
94,1,927,617,150,431,-1,-1,-1,-1,-1,-3.1,-0.01
95,1,915,617,150,431,-1,-1,-1,-1,-1,-3.1,-0.01
96,1,903,618,150,430,-1,-1,-1,-1,-1,-3.1,-0.01
97,1,891,618,150,430,-1,-1,-1,-1,-1,-3.1,-0.01
98,1,879,619,150,430,-1,-1,-1,-1,-1,-3.1,-0.01
99,1,867,619,150,430,-1,-1,-1,-1,-1,-3.1,-0.01
100,1,855,619,150,430,-1,-1,-1,-1,-1,-3.1,-0.01
101,1,843,620,150,429,-1,-1,-1,-1,-1,-3.1,-0.01
102,1,831,620,150,429,-1,-1,-1,-1,-1,-3.1,-0.01
103,1,819,621,150,429,-1,-1,-1,-1,-1,-3.1,-0.01
104,1,807,621,150,429,-1,-1,-1,-1,-1,-3.1,-0.01
105,1,795,621,150,429,-1,-1,-1,-1,-1,-3.1,-0.01
106,1,783,622,150,428,-1,-1,-1,-1,-1,-3.1,-0.01
107,1,771,622,150,428,-1,-1,-1,-1,-1,-3.1,-0.01
108,1,759,623,150,428,-1,-1,-1,-1,-1,-3.1,-0.01
109,1,747,623,150,428,-1,-1,-1,-1,-1,-3.1,-0.01
110,1,735,623,150,428,-1,-1,-1,-1,-1,-3.1,-0.01
111,1,723,624,150,427,-1,-1,-1,-1,-1,-3.1,-0.01
112,1,711,624,150,427,-1,-1,-1,-1,-1,-3.1,-0.01
113,1,699,625,150,427,-1,-1,-1,-1,-1,-3.1,-0.01
114,1,687,625,150,427,-1,-1,-1,-1,-1,-3.1,-0.01
115,1,675,625,150,427,-1,-1,-1,-1,-1,-3.1,-0.01
116,1,663,626,150,426,-1,-1,-1,-1,-1,-3.1,-0.01
117,1,651,626,150,426,-1,-1,-1,-1,-1,-3.1,-0.01
118,1,639,627,150,426,-1,-1,-1,-1,-1,-3.1,-0.01
119,1,627,627,150,426,-1,-1,-1,-1,-1,-3.1,-0.01
120,1,615,627,150,426,-1,-1,-1,-1,-1,-3.1,-0.01
121,1,603,628,150,425,-1,-1,-1,-1,-1,-3.1,-0.01
122,1,591,628,150,425,-1,-1,-1,-1,-1,-3.1,-0.01
123,1,579,629,150,425,-1,-1,-1,-1,-1,-3.1,-0.01
124,1,567,629,150,425,-1,-1,-1,-1,-1,-3.1,-0.01
125,1,555,629,150,425,-1,-1,-1,-1,-1,-3.1,-0.01
126,1,543,630,150,424,-1,-1,-1,-1,-1,-3.1,-0.01
127,1,531,630,150,424,-1,-1,-1,-1,-1,-3.1,-0.01
128,1,519,631,150,424,-1,-1,-1,-1,-1,-3.1,-0.01
129,1,507,631,150,424,-1,-1,-1,-1,-1,-3.1,-0.01
130,1,495,631,150,424,-1,-1,-1,-1,-1,-3.1,-0.01
131,1,482,632,150,423,-1,-1,-1,-1,-1,-3.1,-0.01
132,1,469,632,150,423,-1,-1,-1,-1,-1,-3.1,-0.01
133,1,456,633,150,423,-1,-1,-1,-1,-1,-3.1,-0.01
134,1,443,633,150,423,-1,-1,-1,-1,-1,-3.1,-0.01
135,1,430,633,150,423,-1,-1,-1,-1,-1,-3.1,-0.01
136,1,417,634,150,422,-1,-1,-1,-1,-1,-3.1,-0.01
137,1,404,634,150,422,-1,-1,-1,-1,-1,-3.1,-0.01
138,1,391,635,150,422,-1,-1,-1,-1,-1,-3.1,-0.01
139,1,378,635,150,422,-1,-1,-1,-1,-1,-3.1,-0.01
140,1,365,635,150,422,-1,-1,-1,-1,-1,-3.1,-0.01
141,1,352,636,150,421,-1,-1,-1,-1,-1,-3.1,-0.01
142,1,339,636,150,421,-1,-1,-1,-1,-1,-3.1,-0.01
143,1,326,637,150,421,-1,-1,-1,-1,-1,-3.1,-0.01
144,1,313,637,150,421,-1,-1,-1,-1,-1,-3.1,-0.01
145,1,300,637,150,421,-1,-1,-1,-1,-1,-3.1,-0.01
146,1,287,638,150,420,-1,-1,-1,-1,-1,-3.1,-0.01
147,1,274,638,150,420,-1,-1,-1,-1,-1,-3.1,-0.01
148,1,261,639,150,420,-1,-1,-1,-1,-1,-3.1,-0.01
149,1,248,639,150,420,-1,-1,-1,-1,-1,-3.1,-0.01
150,1,235,639,150,420,-1,-1,-1,-1,-1,-3.1,-0.01
151,1,225,640,150,419,-1,-1,-1,-1,-1,-3.1,-0.01
152,1,215,640,150,419,-1,-1,-1,-1,-1,-3.1,-0.01
153,1,205,641,150,419,-1,-1,-1,-1,-1,-3.1,-0.01
154,1,195,641,150,419,-1,-1,-1,-1,-1,-3.1,-0.01
155,1,185,641,150,419,-1,-1,-1,-1,-1,-3.1,-0.01
156,1,175,642,150,418,-1,-1,-1,-1,-1,-3.1,-0.01
157,1,165,642,150,418,-1,-1,-1,-1,-1,-3.1,-0.01
158,1,155,643,150,418,-1,-1,-1,-1,-1,-3.1,-0.01
159,1,145,643,150,418,-1,-1,-1,-1,-1,-3.1,-0.01
160,1,135,643,150,418,-1,-1,-1,-1,-1,-3.1,-0.01
161,1,125,644,150,417,-1,-1,-1,-1,-1,-3.1,-0.01
162,1,115,644,150,417,-1,-1,-1,-1,-1,-3.1,-0.01
163,1,105,645,150,417,-1,-1,-1,-1,-1,-3.1,-0.01
164,1,95,645,150,417,-1,-1,-1,-1,-1,-3.1,-0.01
165,1,85,645,150,417,-1,-1,-1,-1,-1,-3.1,-0.01
166,1,75,646,150,416,-1,-1,-1,-1,-1,-3.1,-0.01
167,1,65,646,150,416,-1,-1,-1,-1,-1,-3.1,-0.01
168,1,55,647,150,416,-1,-1,-1,-1,-1,-3.1,-0.01
169,1,45,647,150,416,-1,-1,-1,-1,-1,-3.1,-0.01
170,1,35,647,150,416,-1,-1,-1,-1,-1,-3.1,-0.01
171,1,25,648,150,415,-1,-1,-1,-1,-1,-3.1,-0.01
172,1,15,648,150,415,-1,-1,-1,-1,-1,-3.1,-0.01
173,1,5,649,150,415,-1,-1,-1,-1,-1,-3.1,-0.01
174,1,-5,649,150,415,-1,-1,-1,-1,-1,-3.1,-0.01
